543,-0.002513,0.003369,-0.027102,-0.071004,-0.001306,0.002691,-0.002915,0.000768,-3.90E-05,-0.387754,-0.001539,0.00097,0.004946,-0.016947
544,-0.002515,0.003369,-0.028676,-0.071004,-0.001306,0.002691,-0.002903,0.000714,-7.00E-05,-0.405736,-0.002021,0.000902,0.006319,0.042668
545,-0.002517,0.003368,-0.03032,-0.071003,-0.001306,0.002692,-0.002903,0.000664,-0.000718,-0.430952,-0.001407,0.000839,0.007291,0.047115
546,-0.002519,0.003368,-0.032031,-0.071003,-0.001307,0.002692,-0.002915,0.000618,-0.002273,-0.450717,-0.001014,0.00078,0.010623,0
547,-0.002521,0.003368,-0.033824,-0.071003,-0.001307,0.002691,-0.002915,0.000574,-0.001949,-0.463948,-0.000943,0.001854,0.006886,0
548,-0.002522,0.003369,-0.035697,-0.071003,-0.001306,0.00269,-0.002915,0.000534,-0.001248,-0.492675,-0.000877,0.002853,0.001592,-0.00012
549,-0.002524,0.00337,-0.037652,-0.071003,-0.001307,0.002691,-0.002915,-0.00022,-0.001152,-0.520458,-0.000815,0.001002,0.003722,0
550,-0.002526,0.00337,-0.039679,-0.071002,-0.001306,0.002691,-0.002915,-0.000204,-0.001071,-0.542981,-0.000758,0.000932,0.005652,0
551,-0.002528,0.003371,-0.041768,-0.071002,-0.001307,0.002691,-0.002915,-0.00019,0.000407,-0.558692,-0.000705,-0.000255,0.005677,0
552,-0.002531,0.003372,-0.043909,-0.071002,-0.001307,0.002692,-0.002915,-0.00021,-4.70E-05,-0.573748,-0.000655,-0.001425,0.0072,0
553,-0.002534,0.003375,-0.046084,-0.071002,-0.001307,0.002691,-0.002915,-0.000196,1.90E-05,-0.586586,-0.00061,-0.00178,0.001901,0.001322
554,-0.002538,0.003378,-0.048297,-0.071002,-0.001307,0.00269,-0.002915,-0.00019,0.001876,-0.589153,-0.000567,-0.001655,0.000689,0
555,-0.002543,0.003381,-0.050545,-0.071002,-0.001307,0.00269,-0.002915,-0.000219,0.001462,-0.603868,-0.000527,-0.001548,0.002166,0
556,-0.00255,0.003385,-0.052839,-0.071001,-0.001308,0.00269,-0.002915,-0.000313,0.001372,-0.625027,-0.00049,-0.001439,-0.000287,0
557,-0.002557,0.003391,-0.055187,-0.071001,-0.001308,0.00269,-0.002915,-0.000308,0.003004,-0.635929,-0.000456,-0.001338,7.00E-05,-0.00012
558,-0.002565,0.003397,-0.0576,-0.071001,-0.001308,0.002689,-0.002915,-0.000961,0.00294,-0.65409,-0.000424,-0.002146,-0.001915,0
559,-0.002574,0.003402,-0.06008,-0.071001,-0.001308,0.00269,-0.002915,-0.001955,0.002612,-0.668744,-0.000394,-0.000411,-0.001275,0.000361
560,-0.002583,0.003409,-0.062623,-0.071001,-0.001307,0.002689,-0.002915,-0.001826,0.00248,-0.695845,-0.000366,0.000949,-0.001936,0.005409
561,-0.002592,0.003416,-0.065213,-0.071001,-0.001307,0.002689,-0.002915,-0.002373,0.003359,-0.705676,-0.000341,0.002425,-0.00019,0.009014
562,-0.002602,0.003424,-0.067844,-0.071,-0.001307,0.00269,-0.002915,-0.002231,0.001257,-0.716208,-0.000317,0.003021,0.000118,0.00024
563,-0.002612,0.003432,-0.0705,-0.071,-0.001307,0.00269,-0.002915,-0.002168,0.002189,-0.715181,-0.000767,0.002911,0.001424,0
564,-0.002622,0.003442,-0.073186,-0.071,-0.001306,0.00269,-0.002915,-0.002125,0.002389,-0.711808,-0.000713,0.002732,-0.002088,0.008413
565,-0.002632,0.003453,-0.0759,-0.070999,-0.001306,0.002689,-0.002915,-0.001976,0.001236,-0.711207,-0.000663,0.00254,-0.004217,0
566,-0.002643,0.003465,-0.078655,-0.070999,-0.001306,0.002689,-0.002915,-0.002116,0.00144,-0.717787,-0.000616,0.002362,-0.001891,0
567,-0.002654,0.003478,-0.081449,-0.070999,-0.001306,0.00269,-0.002915,-0.002035,0.000639,-0.716641,-0.000573,0.002197,0.000635,0
568,-0.002666,0.003493,-0.084284,-0.070998,-0.001306,0.00269,-0.002915,-0.00233,0.001408,-0.720606,-0.000533,0.002043,0.003557,0.002163
569,-0.002679,0.003509,-0.087143,-0.070998,-0.001306,0.002689,-0.002915,-0.002285,0.000534,-0.722018,-0.000496,0.001899,-0.000114,0.002163
570,-0.002694,0.003527,-0.090027,-0.070998,-0.001306,0.00269,-0.002915,-0.00231,0.001031,-0.720407,-0.000461,0.001766,0.001849,0.008654
571,-0.002711,0.003548,-0.092936,-0.070997,-0.001305,0.002689,-0.002915,-0.002612,0.003205,-0.719726,-0.000429,0.002232,-5.90E-05,0.00625
572,-0.00273,0.003572,-0.095878,-0.070997,-0.001306,0.00269,-0.002915,-0.00274,0.004029,-0.742495,-0.000398,0.001638,0.000687,0.008413
573,-0.002751,0.003598,-0.098858,-0.070997,-0.001306,0.00269,-0.002915,-0.00393,0.004012,-0.761206,-0.000371,0.000874,0.001886,0
574,-0.002776,0.00363,-0.101903,-0.070997,-0.001306,0.00269,-0.002915,-0.004919,0.008505,-0.78608,-0.000345,0.001571,0.002226,0.000361
575,-0.002802,0.003664,-0.104991,-0.070997,-0.001306,0.002691,-0.002915,-0.005838,0.009202,-0.805242,-0.00032,-0.000182,0.002382,0.010337
576,-0.002831,0.003704,-0.108123,-0.070996,-0.001306,0.002691,-0.002915,-0.006238,0.009273,-0.816866,-0.000197,-0.00097,0.003816,0.01238
577,-0.002862,0.003749,-0.111303,-0.070995,-0.001306,0.002692,-0.002915,-0.006356,0.010561,-0.839481,-0.000183,-0.000211,0.003548,0.009736
578,-0.002895,0.003801,-0.114516,-0.070992,-0.001306,0.002692,-0.002915,-0.007706,0.013866,-0.844836,-0.000162,-0.000163,0.003434,0.000481
579,-0.002929,0.003858,-0.117755,-0.070988,-0.001306,0.002691,-0.002915,-0.007865,0.015729,-0.850861,2.70E-05,0.000818,-0.001281,0.00024
580,-0.002965,0.003921,-0.121,-0.070984,-0.001306,0.002691,-0.002915,-0.008695,0.016215,-0.851028,2.50E-05,-0.000891,0.00057,0.008534
581,-0.003002,0.003991,-0.124252,-0.07098,-0.001306,0.002692,-0.002915,-0.00935,0.01793,-0.856105,-8.70E-05,-0.00023,0.00176,0
582,-0.003041,0.004067,-0.1275,-0.070976,-0.001306,0.002692,-0.002915,-0.009621,0.018814,-0.861121,0.00056,-0.000214,0.002833,0
583,-0.003081,0.004151,-0.130751,-0.070972,-0.001306,0.002692,-0.00292,-0.011129,0.020608,-0.874127,-0.000491,-0.000199,0.006149,-0.023558
584,-0.003123,0.004242,-0.134011,-0.070968,-0.001306,0.002693,-0.002915,-0.012506,0.022324,-0.878234,-0.000229,-0.000185,0.007572,0.000361
585,-0.003167,0.004342,-0.137301,-0.070965,-0.001305,0.002692,-0.002915,-0.012902,0.025684,-0.889375,-6.10E-05,-0.000172,0.003468,0.005769
586,-0.003212,0.004451,-0.140621,-0.070961,-0.001305,0.002692,-0.002915,-0.013978,0.029782,-0.885485,0.000247,-0.00016,0.003595,0.000962
587,-0.003259,0.004569,-0.143993,-0.070958,-0.001305,0.002692,-0.002915,-0.015526,0.034313,-0.8885,0.000331,-0.000149,0.004456,0.000841
588,-0.003306,0.004695,-0.147399,-0.070955,-0.001305,0.002693,-0.002915,-0.015583,0.038624,-0.887317,0.000307,-0.000138,0.007657,0.001442
589,-0.003353,0.004829,-0.150834,-0.070951,-0.001305,0.002693,-0.002915,-0.016286,0.042004,-0.880066,-0.000296,-0.000129,0.009219,0.021274
590,-0.0034,0.004971,-0.154286,-0.070945,-0.001305,0.002692,-0.00292,-0.016315,0.042658,-0.874107,0.000323,-0.00012,0.004974,-0.005769
591,-0.003446,0.005122,-0.157748,-0.070938,-0.001305,0.002691,-0.002915,-0.015719,0.044023,-0.871903,0.000309,-0.000111,0.001347,0.002284
592,-0.003492,0.005283,-0.161218,-0.070931,-0.001305,0.002691,-0.002915,-0.015721,0.045315,-0.875567,0.001543,-0.000104,0.004489,0.002284
593,-0.003536,0.005455,-0.164693,-0.070926,-0.001305,0.002692,-0.002915,-0.01477,0.047594,-0.880895,0.001435,-9.60E-05,0.005168,0.002764
594,-0.003579,0.005636,-0.168185,-0.07092,-0.001305,0.002692,-0.002915,-0.013794,0.049478,-0.889819,0.001334,-9.00E-05,0.004924,0.000721
595,-0.003623,0.005826,-0.171696,-0.070915,-0.001305,0.002692,-0.002915,-0.013307,0.052725,-0.901563,0.001241,-8.30E-05,0.006416,0.005769
596,-0.003666,0.006031,-0.175215,-0.07091,-0.001305,0.002693,-0.002915,-0.013554,0.059115,-0.904411,0.001154,-7.70E-05,0.006708,0.001442
597,-0.003709,0.006253,-0.178748,-0.070906,-0.001305,0.002693,-0.00292,-0.014457,0.062702,-0.919372,0.001073,-7.20E-05,0.007552,-0.017067
598,-0.003753,0.006496,-0.182299,-0.070901,-0.001305,0.002692,-0.002915,-0.014632,0.069438,-0.938086,0.000998,-6.70E-05,0.003062,0.000601
599,-0.003798,0.006759,-0.185875,-0.070898,-0.001304,0.002691,-0.002915,-0.015022,0.073296,-0.940759,0.000928,-6.20E-05,-0.000717,0.003365
600,-0.003844,0.007045,-0.189504,-0.070894,-0.001304,0.002691,-0.002915,-0.015224,0.080671,-0.955699,0.000863,-5.80E-05,-0.000305,0.000841
601,-0.003891,0.007354,-0.193174,-0.07089,-0.001304,0.002692,-0.002915,-0.015977,0.085426,-0.957499,0.000912,-5.40E-05,0.000568,0.016346
602,-0.003938,0.007684,-0.196878,-0.070886,-0.001304,0.002692,-0.00292,-0.016626,0.089617,-0.958186,0.000292,-5.00E-05,0.002045,-0.015745
603,-0.003984,0.008036,-0.20062,-0.070878,-0.001304,0.002692,-0.002915,-0.015747,0.094743,-0.954621,0.000465,-4.70E-05,0.001977,0.019832
604,-0.00403,0.008413,-0.204389,-0.070868,-0.001304,0.002691,-0.002915,-0.01493,0.098677,-0.95439,0.00098,-4.30E-05,-0.002333,0.000481
605,-0.004076,0.008811,-0.208171,-0.070855,-0.001304,0.002692,-0.002915,-0.015619,0.099962,-0.943455,0.002588,-4.00E-05,-0.001259,0.003726
606,-0.00412,0.009238,-0.21195,-0.070841,-0.001304,0.002692,-0.00292,-0.015611,0.107755,-0.935934,0.003115,-3.70E-05,0.000641,-0.018029
607,-0.004163,0.009689,-0.215715,-0.070827,-0.001304,0.002692,-0.002915,-0.015865,0.11418,-0.937704,0.002905,-3.50E-05,0.000604,0
608,-0.004206,0.010168,-0.219457,-0.070813,-0.001304,0.002693,-0.002915,-0.016134,0.122182,-0.950667,0.002701,-3.20E-05,0.001144,0.00012
609,-0.004247,0.010674,-0.223185,-0.070801,-0.001304,0.002692,-0.002915,-0.015559,0.131211,-0.947258,0.002512,-3.00E-05,-0.003167,0
610,-0.004288,0.011205,-0.226914,-0.070789,-0.001304,0.002692,-0.002915,-0.01505,0.140909,-0.960571,0.002336,-2.80E-05,0.000653,0
611,-0.004328,0.011759,-0.23066,-0.070778,-0.001304,0.002692,-0.002915,-0.014433,0.14664,-0.973372,0.002408,-2.60E-05,0.001037,0
612,-0.004366,0.012337,-0.234436,-0.070768,-0.001304,0.002692,-0.002915,-0.015098,0.153436,-0.967528,0.002492,-2.40E-05,0.003139,0.001683
613,-0.004403,0.012936,-0.238251,-0.070759,-0.001304,0.002693,-0.002915,-0.014882,0.158947,-0.969956,0.002317,-2.20E-05,0.003045,0
614,-0.004439,0.013558,-0.242093,-0.070749,-0.001304,0.002693,-0.002915,-0.013898,0.163523,-0.970302,0.002416,-2.10E-05,0.003691,0.009736
615,-0.004473,0.014201,-0.245954,-0.070736,-0.001304,0.002693,-0.00292,-0.012923,0.168537,-0.968609,0.003671,-1.90E-05,0.003702,-0.019952
616,-0.004504,0.014865,-0.249817,-0.070721,-0.001304,0.002693,-0.002915,-0.012017,0.171674,-0.956433,0.004323,-1.80E-05,0.005768,0.00613
617,-0.004534,0.015552,-0.253674,-0.070705,-0.001304,0.002694,-0.002915,-0.011175,0.177372,-0.946468,0.004071,-1.70E-05,0.005971,0.00024
618,-0.004563,0.016256,-0.257523,-0.07069,-0.001304,0.002694,-0.002915,-0.010391,0.181533,-0.949674,0.003785,-1.60E-05,0.00578,0.00012
619,-0.004589,0.016976,-0.261357,-0.070677,-0.001304,0.002694,-0.002915,-0.009663,0.188213,-0.952402,0.00352,-1.50E-05,0.003453,0.007212
620,-0.004615,0.017712,-0.265179,-0.070664,-0.001304,0.002694,-0.002915,-0.008985,0.193332,-0.949301,0.001975,-1.40E-05,0.00327,0
621,-0.004639,0.018459,-0.268985,-0.070652,-0.001304,0.002693,-0.002915,-0.0094,0.194348,-0.949308,0.00166,-1.30E-05,-0.001712,0
622,-0.004661,0.019217,-0.272784,-0.070642,-0.001304,0.002693,-0.002915,-0.008741,0.198144,-0.938511,0.001443,-1.20E-05,-0.001499,0.00012
623,-0.004683,0.019984,-0.276596,-0.070632,-0.001304,0.002693,-0.002915,-0.008128,0.198519,-0.937723,0.001341,-1.10E-05,0.000409,0
624,-0.004703,0.02076,-0.280442,-0.070622,-0.001304,0.002694,-0.002915,-0.007558,0.20268,-0.954427,0.001247,-1.00E-05,0.00076,0
625,-0.004722,0.021541,-0.284346,-0.070613,-0.001304,0.002693,-0.002915,-0.006877,0.203685,-0.972386,0.001177,-9.00E-06,-0.003246,0.002163
626,-0.00474,0.022327,-0.288289,-0.0706,-0.001304,0.002693,-0.002915,-0.006631,0.203755,-1.001136,0.003091,-9.00E-06,-0.002058,0.001082
627,-0.004757,0.023117,-0.292257,-0.070582,-0.001304,0.002693,-0.00292,-0.006326,0.202017,-1.010731,0.004552,-8.00E-06,-0.000515,-0.018029
628,-0.004772,0.023912,-0.296245,-0.070557,-0.001304,0.002693,-0.002915,-0.004854,0.203793,-1.01538,0.006432,-8.00E-06,0.000777,0.003606
629,-0.004786,0.024711,-0.300225,-0.070526,-0.001304,0.002694,-0.002915,-0.003814,0.208516,-1.017116,0.00888,-7.00E-06,0.000908,0.002163
630,-0.004799,0.025513,-0.304178,-0.070488,-0.001304,0.002694,-0.002915,-0.002831,0.21289,-1.01027,0.011038,-7.00E-06,0.000962,0
631,-0.004812,0.026316,-0.308097,-0.070445,-0.001304,0.002694,-0.002915,-0.002632,0.209593,-1.014724,0.011899,-6.00E-06,0.000895,0
632,-0.004823,0.02713,-0.311975,-0.070401,-0.001304,0.002694,-0.002915,-0.002448,0.206987,-1.010094,0.01243,-6.00E-06,0.004582,0
633,-0.004834,0.027952,-0.315824,-0.070357,-0.001304,0.002694,-0.002915,-0.002276,0.210238,-1.009622,0.013235,-5.00E-06,0.004733,-0.000721
634,-0.004843,0.028787,-0.319663,-0.070317,-0.001304,0.002694,-0.002915,-0.002116,0.213966,-1.019279,0.012687,-5.00E-06,0.007334,0
635,-0.004853,0.029626,-0.323511,-0.070279,-0.001304,0.002695,-0.002915,-0.001867,0.220187,-1.017506,0.011797,-5.00E-06,0.00687,-0.003486
636,-0.004861,0.030477,-0.327381,-0.070244,-0.001304,0.002695,-0.002915,-0.002553,0.223205,-1.027747,0.012243,-4.00E-06,0.006388,-0.00024
637,-0.004869,0.031339,-0.331282,-0.070209,-0.001304,0.002695,-0.002915,-0.000731,0.222564,-1.015285,0.011688,-4.00E-06,0.005966,0
638,-0.004877,0.032212,-0.335203,-0.070171,-0.001304,0.002695,-0.002915,-0.00068,0.224116,-1.02998,0.012958,-4.00E-06,0.007182,0
639,-0.004884,0.033095,-0.339118,-0.070128,-0.001304,0.002694,-0.002915,-0.000632,0.224819,-1.017614,0.015117,-3.00E-06,0.004648,0.000601
640,-0.004891,0.033993,-0.343026,-0.070078,-0.001304,0.002694,-0.002915,-0.000521,0.230642,-1.005205,0.016315,-3.00E-06,0.005106,0.00601
641,-0.004897,0.034907,-0.346908,-0.07002,-0.001304,0.002693,-0.002915,0.000468,0.237106,-0.997509,0.01727,-3.00E-06,-0.000199,0.008413
642,-0.004903,0.035839,-0.35076,-0.06996,-0.001304,0.002693,-0.002915,0.00127,0.244456,-0.989796,0.017618,-3.00E-06,0.000851,-0.001082
643,-0.004908,0.036787,-0.354593,-0.069901,-0.001304,0.002693,-0.002915,0.00199,0.247428,-0.997068,0.016459,-3.00E-06,0.001238,0
644,-0.004914,0.037753,-0.358399,-0.069845,-0.001304,0.002693,-0.002915,0.001825,0.253035,-0.996633,0.015305,-2.00E-06,0.001177,-0.006851
645,-0.004919,0.038733,-0.362183,-0.069793,-0.001304,0.002694,-0.002903,0.001697,0.254786,-0.980318,0.014434,-2.00E-06,0.001406,0.047115
646,-0.004923,0.039736,-0.365945,-0.069744,-0.001304,0.002694,-0.002915,0.001578,0.261373,-0.970019,0.013422,-2.00E-06,0.001358,0
647,-0.004928,0.040763,-0.369701,-0.069699,-0.001304,0.002693,-0.002915,0.001467,0.265463,-0.954247,0.012211,-2.00E-06,-0.00151,0
648,-0.004932,0.041822,-0.373458,-0.069656,-0.001304,0.002693,-0.002915,0.001364,0.270897,-0.946483,0.011642,-2.00E-06,-0.001404,0
649,-0.004936,0.042912,-0.377231,-0.069614,-0.001304,0.002693,-0.002915,0.001859,0.277063,-0.964241,0.011474,-2.00E-06,-0.001213,0
650,-0.004941,0.044034,-0.381031,-0.069573,-0.001304,0.002693,-0.002915,7.70E-05,0.286234,-0.983753,0.010779,-2.00E-06,-0.001128,0
651,-0.004945,0.045182,-0.38484,-0.069532,-0.001304,0.002694,-0.002915,0.000307,0.29384,-0.995409,0.011212,-1.00E-06,-0.000315,0
652,-0.00495,0.046347,-0.388649,-0.06949,-0.001304,0.002694,-0.002915,0.000286,0.298371,-0.990397,0.010948,-1.00E-06,3.50E-05,0
653,-0.004955,0.047526,-0.392454,-0.069445,-0.001304,0.002694,-0.002915,0.000266,0.300285,-0.97543,0.012313,-1.00E-06,0.000353,0
654,-0.004959,0.048719,-0.396245,-0.069398,-0.001304,0.002694,-0.002915,0.000247,0.302662,-0.965397,0.013539,-1.00E-06,0.001466,0.00024
655,-0.004963,0.049928,-0.400013,-0.069347,-0.001304,0.002694,-0.002915,0.00023,0.303048,-0.958612,0.014098,-1.00E-06,0.00186,0.005409
656,-0.004967,0.051155,-0.403748,-0.069293,-0.001304,0.002694,-0.002915,0.000214,0.307904,-0.952573,0.01354,-1.00E-06,0.001755,0
657,-0.00497,0.052403,-0.407447,-0.069239,-0.001304,0.002695,-0.002915,0.000199,0.312279,-0.941362,0.012801,-1.00E-06,0.001708,0
658,-0.004973,0.053674,-0.411107,-0.069187,-0.001304,0.002693,-0.002915,0.000185,0.319104,-0.926782,0.01208,-1.00E-06,-0.002136,-0.000361
659,-0.004977,0.054967,-0.414744,-0.069138,-0.001304,0.002692,-0.002915,-7.30E-05,0.326465,-0.922208,0.012051,-1.00E-06,-0.001616,0
660,-0.00498,0.056277,-0.41837,-0.069092,-0.001304,0.002693,-0.002915,-8.40E-05,0.334005,-0.92998,0.010911,-1.00E-06,-0.000112,0
661,-0.004985,0.057604,-0.421997,-0.06905,-0.001304,0.002693,-0.002915,-0.000921,0.338881,-0.934004,0.010348,-1.00E-06,0.001767,0
662,-0.00499,0.058945,-0.425634,-0.06901,-0.001304,0.002693,-0.002915,-0.001396,0.343558,-0.941412,0.009623,-1.00E-06,0.001643,0
663,-0.004997,0.060291,-0.429281,-0.068974,-0.001304,0.002693,-0.002915,-0.00161,0.341726,-0.942579,0.008948,-1.00E-06,0.001527,0
664,-0.005006,0.06165,-0.43293,-0.068938,-0.001304,0.002694,-0.002915,-0.001708,0.347565,-0.931799,0.007992,-1.00E-06,0.001479,0
665,-0.005016,0.063016,-0.436581,-0.068901,-0.001304,0.002694,-0.002915,-0.001765,0.346931,-0.939681,0.008814,-1.00E-06,0.001671,0.005769
666,-0.005028,0.0644,-0.44022,-0.068863,-0.001304,0.002693,-0.002915,-0.002012,0.351452,-0.940944,0.008415,0,-0.003385,0.001923
667,-0.00504,0.065803,-0.443844,-0.068826,-0.001304,0.002693,-0.002915,-0.001888,0.369662,-0.942734,0.007934,0,-0.001984,0.004928
668,-0.005053,0.067228,-0.447439,-0.06879,-0.001304,0.002693,-0.002915,-0.001958,0.376188,-0.927266,0.006114,0,-0.001845,0.000481
669,-0.005065,0.068689,-0.451015,-0.068756,-0.001304,0.002692,-0.002915,-0.00182,0.388037,-0.921629,0.006056,0,-0.006671,0.000361
670,-0.005077,0.070182,-0.454571,-0.068725,-0.001304,0.002692,-0.002915,-0.001693,0.396696,-0.907405,0.005589,0,-0.006195,0
671,-0.005089,0.071703,-0.458115,-0.068697,-0.001304,0.002693,-0.002915,-0.001574,0.404773,-0.892012,0.005181,0,-0.005752,0
672,-0.005102,0.073243,-0.461651,-0.06867,-0.001304,0.002693,-0.002915,-0.001514,0.408504,-0.897249,0.004809,0,-0.004675,0
673,-0.005117,0.0748,-0.465172,-0.068645,-0.001304,0.002693,-0.002915,-0.001686,0.412631,-0.899507,0.004472,0,-0.002914,0.000361
674,-0.005132,0.076371,-0.468686,-0.068622,-0.001304,0.002693,-0.002915,-0.002647,0.411122,-0.904328,0.004158,0,-0.00271,0.003606
675,-0.005149,0.077957,-0.472194,-0.0686,-0.001304,0.002694,-0.002915,-0.00263,0.416507,-0.900763,0.003867,0,-0.001871,0.000481
